Test Name,Operator,UUT
Voltage,National Instruments,AA123
Channel 1,Channel 2,Channel 3,Channel 4,Channel 5
09/11/202213:30:36.567	_	1.384310	_	12_3.19_-0.81_-86.75_-0.00_0.00_0.00_-0.03_-0.43_-0.17_-36.69_-52.69_11.00_0.69_-0.01_-0.02_0.73_2.14_0.00_1888_0.01_#

09/11/202213:30:36.580	_	1.397275	_	12_3.19_-0.81_-86.75_-0.00_0.00_-0.00_0.01_-0.42_0.09_-36.69_-52.69_11.00_0.69_-0.01_-0.02_0.73_3.59_3.96_1885_0.01_#

09/11/202213:30:36.591	_	1.408246	_	12_3.19_-0.81_-86.75_0.00_0.00_0.00_-0.01_-0.40_-0.30_-36.69_-52.69_11.00_0.69_-0.01_-0.02_0.73_3.76_6.47_1904_0.01_#

09/11/202213:30:36.604	_	1.421211	_	12_3.19_-0.81_-86.75_0.00_0.00_0.00_-0.05_-0.46_-0.37_-36.25_-52.69_11.75_0.69_-0.01_-0.02_0.73_2.28_0.95_1910_0.01_#

09/11/202213:30:36.614	_	1.432181	_	12_3.19_-0.81_-86.75_0.00_0.00_0.00_0.01_-0.47_-0.14_-36.25_-52.69_11.75_0.69_-0.01_-0.02_0.73_2.21_0.36_1904_0.01_#

09/11/202213:30:36.627	_	1.445147	_	12_3.19_-0.81_-86.75_0.00_-0.00_0.00_-0.01_-0.31_-0.11_-36.25_-52.69_11.75_0.69_-0.01_-0.02_0.73_2.98_5.34_1871_0.01_#

09/11/202213:30:36.638	_	1.456118	_	12_3.25_-0.81_-86.75_0.00_0.00_0.00_-0.03_-0.27_-0.02_-36.25_-52.69_11.75_0.69_-0.01_-0.02_0.73_3.85_3.80_1907_0.01_#

